,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
23,17.357166,0.23772734,13.302143,15.670441,21.739433,8.43729,136.75703,73.05608,161.27199,72.95289,0.95361686,0.7957941,0.46451843,0.6446057,1.2027144,0.738196,14.495114,4.6043234,9.584714,5.3278904,0.60919946,1.1017544,14.692419,0.40350324,6.028518,1.1430848,6.975639,0.83388007,-4.405027,-2.2350192,0.18117191,0.21544759,1.6234546,0.6051527,-6.0478716,-0.6381034,16.37747,2.8493147,16.714556,0.45988834,507.5854,0.26841882,1297.5181,0.116179846,-179.52151,-0.29885015,1459.8527,0.15293962,1100.8838,0.26570842,-180.49988,-0.28020242,2485.1824,0.07773797,714.8865,0.32035443,-180.92578,-0.27367437,-13.3483,-0.25198764,21.32516,0.21578869,-0.015257107,-1.8673517,-0.020609839,-0.46362802,0.3745816,0.4651073,19.774805,0.23677945,10.331748,0.40668815,6.928763,0.89855444,-3.7020574,-2.3745024,-8.926761,16.300396,-0.010086969,-0.01333043,0.64351386,2.003643,2.5735295,0.03357143,0.013942299,0.312,0.2887721,-29.268887,cabbage
24,17.931221,0.2274458,12.559835,18.917034,22.041103,9.481268,681.9705,356.039,94.2168,44.35127,1.0637687,0.75499237,0.54031646,0.7393491,1.397998,0.8576815,19.327595,10.393489,9.037977,3.7787888,0.68439174,0.95931923,14.31046,0.39631426,5.5354295,1.2115885,6.7701344,0.8312703,-3.8538127,-2.3082867,0.11801782,0.12476894,2.0710335,0.61710846,-6.3127227,-0.71465427,13.915829,2.9868386,14.831289,0.36361647,417.78824,0.20784706,1200.39,0.14216949,-191.44601,-0.19264428,1393.4633,0.077561505,979.5209,0.15386397,-192.05324,-0.179842,2410.1426,0.048079338,717.1676,0.21058035,-192.23567,-0.17583466,-12.725021,-0.20027353,21.874638,0.1897838,-0.024262728,-1.3215262,-0.019217035,-0.37173793,0.43460467,0.3628572,18.655365,0.18894659,8.942288,0.45137012,6.2713695,0.9002043,-1.3256043,-5.8307133,-8.941446,16.793177,-0.015830386,-0.013130579,0.6997461,2.6706233,1.1958146,0.03125,0.01763342,0.6966666,0.30254477,-28.715229,cabbage
25,19.153723,0.27749163,14.0248375,19.055159,22.793697,8.76886,240.92352,128.37508,170.99123,61.44153,1.3498288,0.9954813,0.4662005,0.7097408,2.2292914,1.763091,53.78182,59.25609,27.027712,24.622246,0.92336863,1.385786,9.603371,1.1678377,3.7405605,1.7881075,6.520787,0.8596182,-4.891909,-1.9062693,0.2101204,0.2983559,1.6148336,0.6034467,-6.000281,-0.55345845,4.457206,4.693964,12.667407,0.5439519,567.35376,0.42904055,1230.3496,0.13801117,-187.88771,-0.23395056,1574.3848,0.1991283,973.6669,0.27212572,-188.17947,-0.22603847,2589.4746,0.118669,754.0061,0.20612273,-188.33739,-0.22332184,-9.916799,-0.34690496,17.308914,0.29084316,0.0033878596,13.8276415,-0.018799506,-0.35669783,0.84209126,1.3130774,15.976357,0.38478574,5.816698,0.89513785,4.534474,1.3072542,-6.8673635,-1.6211793,-5.7146297,12.40482,-0.007246309,-0.012025184,0.93827575,2.5041738,1.5151515,0.034444444,0.018921541,0.6033333,0.48919433,-23.222416,cabbage
26,22.881437,0.5007765,13.644432,17.213184,36.531082,22.88665,177.03569,65.14182,184.66481,65.1228,1.1500787,0.9964755,0.45410445,0.6699693,1.5990711,1.1449667,24.343246,17.946636,25.820156,29.75728,0.7465674,1.3620808,9.458436,1.1183589,6.447906,1.015135,6.717024,0.93682295,-2.119683,-4.947221,0.09289761,0.76797116,1.8971492,0.49884745,-5.048211,-0.56025726,5.700968,1.0147519,13.965284,0.69852626,520.54175,0.5008855,1263.9636,0.120635785,-191.32025,-0.1965437,1506.8585,0.18531021,892.3338,0.13383067,-190.75859,-0.20034501,2543.2744,0.102045625,667.738,0.254374,-190.84402,-0.19891483,-9.575228,-0.42844,17.90881,0.28363478,0.009502078,3.7868402,-0.014149755,-0.43027604,0.8040655,1.0147021,14.32258,0.38174027,6.020001,1.276377,3.7530806,0.91662776,-4.330784,-2.4783337,-6.773722,14.299473,-0.017986381,-0.011495409,0.7477773,2.9143898,1.1029412,0.04,0.025166115,0.7242857,0.5031574,-24.71538,cabbage
27,19.268436,0.30442077,13.999067,17.090548,22.308409,8.309341,138.73949,107.856804,526.7978,524.30524,0.9929346,0.9190433,0.44362557,0.5694252,1.3759243,0.9322988,16.59053,10.525014,9.450405,6.4286175,0.69190395,1.3921115,13.202523,0.5096956,6.665611,1.1898154,7.4749613,0.90503067,-2.5039172,-3.8343105,0.1457967,1.0983096,2.1381187,0.47167176,-4.650503,-0.7151108,3.395205,3.1442046,16.570621,0.7979191,597.08777,0.45154834,1303.9938,0.18247305,-179.84755,-0.3095872,1588.459,0.2084479,1040.5867,0.24036622,-179.98346,-0.3012361,2590.1204,0.10909172,761.7382,0.19334292,-180.25996,-0.29710895,-13.277493,-0.4482004,21.86839,0.34187606,0.000230155,235.65096,-0.02014041,-0.5098365,1.4311901,1.3157101,18.830858,0.34738684,7.25984,1.2763114,7.6625338,0.8402469,-4.8946724,-2.3362072,-9.346969,17.26299,-0.025242086,-0.011312204,0.6020152,2.8380635,1.8518518,0.050909087,0.028747976,0.515,0.40090522,-26.44276,cabbage
28,16.398388,0.2844506,12.379208,14.227774,20.223787,7.8445797,235.81966,145.53395,232.18625,225.56871,1.3841816,0.9379487,0.47802234,0.79899627,2.1786313,1.700609,41.53156,44.00138,21.902876,19.111559,0.9677926,1.3622304,7.977794,1.5157207,6.1899276,1.059974,6.13037,1.074258,-4.5557313,-1.9752659,0.3688258,0.0,1.7601882,0.42807627,-5.6349583,-0.3742574,-0.44065347,-84.36476,8.110359,3.829835,490.9581,0.26564083,1204.3104,0.12523347,-182.26291,-0.2753289,1479.035,0.1132813,976.005,0.23196249,-183.31705,-0.25786573,2500.479,0.06911078,704.39526,0.33070725,-183.5344,-0.25454894,-11.700449,-0.31000754,19.495438,0.24919513,-0.0135315405,-1.7006258,-0.015897172,-0.39154044,0.34046385,0.3860699,17.750998,0.24895835,9.003643,0.6314062,7.4479575,0.8557781,-2.4358664,-2.900375,-4.8623133,11.064237,-0.0028340232,-0.011291029,1.041184,3.2357473,2.3291926,0.031333335,0.019955505,0.37666667,0.46423653,-22.781412,cabbage
29,14.711681,0.24751167,12.3713665,13.020074,16.017075,3.645708,111.342384,57.22921,84.183174,38.77828,1.1728121,0.7594113,0.6329529,0.78875774,1.4240206,0.7910677,19.684942,8.148077,11.758093,4.2506843,0.81542504,0.94601136,15.199893,0.3570463,7.5871305,0.7212964,7.6938705,0.6504802,-2.4078555,-3.6233776,0.04394329,1.068649,0.9632505,0.5880016,-6.8936596,-0.42397878,11.494053,2.3764348,18.045885,0.34761453,461.10733,0.2945272,1271.6289,0.135778,-176.5689,-0.32050467,1430.6111,0.13687535,1008.72906,0.20731576,-177.95801,-0.29988167,2467.1897,0.08662236,742.24396,0.24607044,-178.52046,-0.29153958,-12.664209,-0.23244944,20.363216,0.20727585,-0.02132643,-0.9952305,-0.014902063,-0.474876,0.45337853,0.18206863,18.668673,0.19864614,10.941791,0.36843047,7.6884446,0.49017188,-0.31425115,-21.57234,-9.802793,17.243444,-0.013810583,-0.013705636,0.87607974,2.724359,2.7508092,0.03647059,0.02868514,0.30588236,0.27544743,-26.956621,cabbage
30,19.092878,0.23452912,12.715187,20.390308,22.706436,9.991249,344.37994,233.49637,111.62996,74.394424,1.0679748,0.8663405,0.47090366,0.62804985,1.5795612,1.1086576,23.172743,20.494669,17.456171,14.93597,0.6807236,1.2561187,12.161088,0.5328942,6.21666,1.0856472,7.86398,0.711601,-2.383133,-3.5166335,0.10998407,0.13634114,1.2354963,0.9379875,-4.1731305,-0.39294434,-3.5541837,-9.158852,2.377568,10.584292,430.80612,0.3617385,1246.5577,0.12902927,-188.18622,-0.2292982,1478.6334,0.104677446,949.99176,0.25900537,-188.34796,-0.21921135,2428.5974,0.08169148,794.7878,0.26713815,-188.38568,-0.21851644,-10.763301,-0.3170453,17.81642,0.2971334,0.006926644,5.0902653,-0.018161405,-0.36804202,0.7556726,1.2186623,15.312946,0.2917202,8.138599,0.6825207,7.530589,0.86434066,-3.6860576,-2.4375978,-7.909675,14.770113,-0.0068172673,-0.011411427,0.6789399,3.1770048,1.6768293,0.03,0.009534625,0.5,0.3828838,-27.350136,cabbage
31,22.42744,0.38176572,18.365185,21.73364,24.963762,6.5985775,274.04395,213.12239,195.90793,93.42037,1.2198987,0.89787006,0.46186462,0.7190081,1.9054241,1.4435595,28.1724,24.40939,19.983576,26.31561,0.86688834,1.3623389,10.980712,0.91231257,5.136065,1.5280428,6.645437,0.9198296,-5.514761,-1.9907997,0.08541037,0.52014655,1.9671755,0.5378364,-4.493813,-0.43048716,-1.069426,-15.28942,11.083578,0.7389491,567.87866,0.39571035,1242.0963,0.15546596,-180.00708,-0.3056137,1582.86,0.15804444,985.99835,0.2164763,-179.92828,-0.29981375,2579.12,0.0888407,838.34875,0.407524,-179.78157,-0.29732573,-10.091591,-0.42768168,17.102821,0.29136148,0.01651038,2.7847304,-0.018579567,-0.5086628,1.0416425,1.2718829,15.662415,0.38289538,6.041614,1.3056177,6.095389,0.9081344,-7.2205963,-1.5409961,-7.1769943,14.142331,-0.005290352,-0.014410698,0.84690875,2.9126215,2.3199024,0.03842105,0.02230486,0.37263155,0.3396723,-24.94604,cabbage
32,22.654758,0.33007744,19.492348,21.705368,24.897257,5.404909,151.75644,3.963295,186.51314,85.83957,1.2759854,0.89797646,0.5028722,0.7391133,2.1519685,1.6490963,26.667345,19.46169,25.836218,27.52537,0.8414872,1.2456629,10.256761,1.0693563,3.8814497,1.5796266,7.068002,0.8114767,-4.4906034,-2.0300336,0.0,0.0,2.4768822,0.5100191,-4.527997,-0.42648926,-4.8402762,-1.6562918,4.833997,1.4129775,458.46426,0.35759616,1168.4435,0.115936674,-190.21463,-0.20577393,1467.944,0.14272949,896.6096,0.2174663,-189.89316,-0.20074922,2483.105,0.08282088,769.5622,0.30766767,-189.94556,-0.19953121,-9.364487,-0.42139888,15.242191,0.3146571,0.019489547,1.6508722,-0.020017037,-0.5249963,1.1043365,1.880525,16.460987,0.28241405,3.6246521,1.3457745,6.2623725,0.8040966,-7.582927,-0.99618816,-5.703457,12.236685,-0.0023115717,-0.012098011,0.8341977,3.2786887,1.6544118,0.025555555,0.006849349,0.502,0.34268937,-24.54391,cabbage
33,21.364079,0.37151545,17.332623,19.771143,22.285065,4.952442,267.90384,86.6737,179.47838,126.640945,1.3057736,0.69990414,0.7208028,0.9182066,1.6418941,0.9210913,21.805103,8.610836,14.149518,6.471863,0.88834095,0.89231294,13.064879,0.41943032,4.291795,1.3615054,8.278306,0.57384217,-1.3119305,-6.612547,0.032388635,0.0,1.4645975,0.32278183,-4.1838436,-0.6238449,15.341563,2.9513032,11.194384,0.664736,485.72534,0.3001645,1243.3237,0.12754229,-191.74084,-0.17971234,1467.2196,0.12607728,995.62683,0.18796074,-191.66391,-0.1759186,2488.7847,0.055863973,797.9983,0.24895771,-191.7804,-0.17356299,-10.370836,-0.3043264,18.218756,0.22902086,-0.01709303,-1.73443,-0.013857169,-0.46848476,0.7029479,0.8467398,15.412456,0.26695448,8.051138,0.56865203,7.783867,0.5392595,-0.15987097,-60.13306,-7.553496,14.731681,-0.012808768,-0.0119975405,0.9030837,3.709199,1.6442451,0.02090909,0.0028747974,0.51916665,0.4043607,-26.51105,cabbage
34,33.19729,0.465877,19.71856,22.620388,51.23179,31.51323,137.61931,58.66489,46.783005,181.4189,1.8783264,0.78544205,0.50594234,1.5732082,2.9795744,2.473632,53.18489,38.496708,37.793945,24.032106,1.4921414,1.1582515,2.081621,6.535459,5.791745,1.3020251,6.6149883,1.1753565,-6.87538,-1.5360808,0.0650231,0.35383368,1.6489819,0.46015823,-1.948489,-1.0985662,1.2375717,8.384652,7.7039266,1.4644164,654.28217,0.52403814,1138.617,0.21911778,-179.3052,-0.31330377,1698.9846,0.2106405,843.6985,0.32369524,-175.59282,-0.32704166,2638.8481,0.13411295,859.7816,0.25214946,-174.80797,-0.33364257,-10.072024,-0.704233,17.154394,0.521478,-0.0025602162,-24.818947,-0.020818206,-0.43096572,1.9361274,1.2154237,11.00664,0.94315106,7.2462225,1.1535892,7.189318,1.161038,-4.017081,-3.585355,-1.3263762,6.4797497,-0.0069416044,-0.015845211,1.4444276,4.3209877,2.507837,0.04625,0.035333235,0.29444444,0.2646218,-20.541426,cabbage
35,25.327414,0.60126346,12.669499,18.380661,44.18277,31.513271,1709.0347,1323.7306,577.5028,557.4839,1.2858843,0.93040997,0.5222935,0.7529295,1.9317119,1.4094183,26.20376,11.662458,13.481728,7.593819,0.81884927,1.1975273,10.566055,0.8575153,3.363795,2.434022,3.7964149,2.1918886,-2.452372,-4.102796,0.1371651,0.96994776,2.0229793,0.5433243,-4.5195208,-0.63984257,11.824751,2.0348551,12.228126,0.62894773,530.71796,0.41002783,1263.6353,0.18539436,-189.42114,-0.21913919,1523.0427,0.19381095,1014.7266,0.28957316,-187.84792,-0.22641745,2513.4373,0.10689211,758.0847,0.19327123,-187.56053,-0.22676092,-9.158782,-0.68361884,17.903301,0.32940957,-0.0006555126,-51.008747,-0.016710853,-0.53467023,0.7617274,1.1576607,13.19826,0.6425446,7.6393013,0.8113802,4.669994,1.735561,-4.9110546,-1.6894716,-6.4475904,13.907073,-0.00888238,-0.011479981,0.83044547,2.5367157,1.615074,0.035833333,0.017057909,0.56333333,0.5054261,-24.718992,cabbage
36,28.05082,0.5264977,18.969725,21.781876,43.589985,24.62026,476.33173,357.1722,213.85873,148.5117,1.1334056,0.8858891,0.50130075,0.7399164,1.4303042,0.9290034,19.730068,8.149191,11.345025,7.202069,0.76692456,1.3664446,11.225303,0.65165216,3.780786,1.9623702,5.9280543,1.2944019,-2.907372,-3.4891596,0.06959236,0.90462565,2.3639202,0.5142154,-3.672485,-0.840341,1.3909484,12.150609,8.276586,1.1329901,635.6273,0.5116535,1176.011,0.20081045,-178.42598,-0.3107086,1641.8619,0.22261973,854.4423,0.32632056,-178.10678,-0.3056882,2650.2612,0.13620259,797.7328,0.27644625,-177.7003,-0.3074458,-9.10706,-0.6056667,16.981052,0.3221776,0.005766635,6.7248793,-0.015698517,-0.6982866,1.1773009,1.2178582,12.348095,0.6895778,5.2338314,1.6715554,5.389773,1.8092692,-5.3200207,-2.1819825,-6.499711,13.5448065,-0.0065453965,-0.011653847,0.70803124,2.7734978,2.484472,0.041249998,0.013635891,0.34,0.30052036,-25.418064,cabbage
37,20.468811,0.5879448,12.802301,16.24004,21.772005,8.969704,138.55887,93.29591,151.74413,86.23393,1.5250309,0.8919026,0.549127,0.8943345,2.4175222,1.8683952,42.286064,30.898127,28.649778,28.06735,1.1816913,1.2084166,8.2079935,1.344808,2.2560334,3.124985,4.718264,1.9277588,-3.7483356,-2.9408946,0.044773623,0.54544413,2.7549627,0.59153664,-4.6748953,-0.8769015,1.9791548,14.067589,9.494175,1.9730642,459.84613,0.3119495,1235.7847,0.16788097,-178.79066,-0.30323493,1460.4233,0.12591144,944.1354,0.1528759,-177.13457,-0.30752653,2468.2515,0.06814493,730.469,0.29995233,-177.51466,-0.30181837,-11.096281,-0.3457767,19.35727,0.29829964,-0.010751075,-3.0976157,-0.01622282,-0.67981833,1.0516462,1.4508022,16.78003,0.39943475,5.10834,1.2861652,6.2122273,1.2840865,-4.373699,-2.9992015,-4.8348956,12.133164,-0.013648101,-0.010409897,1.2113657,4.160247,2.9595015,0.03368421,0.018125448,0.31647056,0.4953779,-22.527779,cabbage
38,18.24427,0.3489332,13.482809,18.2201,20.424274,6.9414654,464.74362,870.99524,290.92584,376.6042,0.92560685,0.71842,0.5130854,0.6502949,1.1404858,0.62740034,18.0666,9.937932,10.879125,5.1203675,0.6153638,1.0019555,14.838454,0.40600622,6.2798843,1.0285057,9.407109,0.60236865,-1.6920708,-5.1601887,0.10926058,1.5115136,1.8645922,0.4757226,-4.424834,-0.711686,11.062274,3.2343605,13.392093,1.2778298,529.16815,0.45594504,1281.5331,0.15133473,-159.40894,-0.4399945,1533.9355,0.18974441,1016.9894,0.23180826,-160.01682,-0.41820258,2542.0437,0.10688508,813.15485,0.3576339,-160.43547,-0.4126663,-13.797423,-0.41698873,21.73647,0.3399982,-0.03146788,-1.2146535,-0.016334629,-0.4874144,0.55181026,0.6229063,18.477264,0.22940704,9.286467,0.6970822,11.745857,0.5784383,-0.2592114,-36.618397,-8.815821,15.806602,-0.011665157,-0.012247342,0.63381463,3.5256412,3.8772213,0.049583334,0.05111092,0.1804,0.15050527,-29.500238,cabbage
39,21.541954,0.3742757,12.766129,21.026972,22.254845,9.488716,199.56662,190.31586,59.123234,43.94386,2.0013883,0.8971862,0.53551275,1.3916153,3.198012,2.6624994,63.493103,43.678688,41.51919,25.184057,1.3927885,1.2653844,1.441991,8.9142885,4.124428,1.6194097,4.262681,1.3644968,-4.5385284,-1.7726688,0.025958357,0.5495826,2.146302,0.43360522,-4.39747,-0.53915036,-4.574602,-5.4076385,8.462996,2.8069434,456.96475,0.26486877,1249.2065,0.10615077,-184.44937,-0.26174155,1405.0901,0.10974157,1051.0681,0.19206497,-184.72688,-0.2521984,2406.2976,0.06400262,837.90375,0.17571875,-185.05325,-0.24671699,-12.801348,-0.28381306,22.336311,0.2377026,-0.0141977,-1.5474428,-0.016915893,-0.2795181,0.66854465,2.0592358,18.06806,0.21488361,10.388918,0.47066,4.78517,0.67913646,1.3871152,4.470965,-0.654515,6.8800516,-0.0027174363,-0.010624522,1.483645,4.0114613,1.7441862,0.041666664,0.021921577,0.43714285,0.5884778,-20.004395,cabbage
40,49.49471,0.32363445,53.749016,55.56446,59.343803,5.5947876,-186.62573,145.64545,142.01813,0.0,1.845635,0.72024375,0.71632636,1.4463366,2.8727756,2.1564493,40.679783,29.016321,37.088562,23.110249,1.3940454,1.0682018,-11.88462,-0.7790563,-4.1566043,-1.9155298,4.6789055,1.8237636,-1.1474588,-7.558415,0.06641393,0.7420196,3.368816,0.48427224,-5.45198,-0.6103565,6.2496467,1.9354504,8.340152,1.919222,825.19446,0.54904217,553.01794,0.69567716,-196.52155,-0.13690998,1911.0037,0.22837113,814.1549,0.21963874,-189.55788,-0.225714,2852.0808,0.12991317,617.48,0.50743663,-189.18117,-0.22749183,12.566136,0.78820556,3.0422068,2.6599033,0.03326095,0.7394395,0.015476482,0.9829141,1.6506271,0.81423867,-14.087831,-0.7817751,-7.3745475,-1.3484128,-0.8152807,-10.9915905,-0.7506263,-12.943059,10.762316,-1.0748832,0.018618759,0.01200321,1.3867956,6.343907,1.1784512,0.03857143,0.016413037,0.69,0.5754346,-21.67447,cabbage
41,56.98872,0.044104353,54.226257,58.53499,59.494995,5.268738,148.00713,55.70457,264.7732,218.77817,1.4393481,0.63929033,0.64730835,1.1889275,2.1989784,1.5516701,29.483438,19.004751,36.749485,32.08908,1.121114,1.1534425,-7.6693916,-1.1280296,-3.243368,-2.5619485,6.9814653,1.4815534,-5.4536605,-2.3421822,0.04425932,0.2586192,3.7623365,0.19375117,-2.8226533,-1.1249609,13.748846,0.46558875,17.924356,0.4923742,651.4044,0.50814867,655.83014,0.58800274,-200.00056,-0.06459575,1579.9683,0.1852778,965.1415,0.08607426,-195.46255,-0.14918527,2718.1921,0.08093213,626.81396,0.47874975,-194.98077,-0.15065956,13.605634,0.24798165,3.1793559,1.7429614,0.024121642,0.6390546,0.022866672,0.5745361,0.6033121,0.53112125,-8.745505,-0.4177398,-7.8756742,-1.016187,-2.0811265,-6.273275,3.0083544,2.7237203,8.969275,-0.030378113,0.026621405,0.006985973,1.1462516,6.026786,0.90293455,0.022499999,0.004330127,0.84999996,1.274033,-24.950384,cabbage
42,26.920166,0.71662813,15.091953,15.248915,58.34397,43.252018,538.9484,0.0,-1.0410309,0.0,0.8217559,0.8106431,0.37117618,0.5864211,1.0477892,0.67661303,16.973265,8.896081,15.32861,9.333609,0.46649423,1.3100877,1.1592038,6.382896,3.0593417,2.999459,6.6366844,1.2504236,-8.495939,-1.1767955,0.045972276,0.0,6.0206,0.0,-6.4776783,-0.39595303,-3.6577315,-0.29813305,2.5406857,6.8195977,1088.4923,0.20635514,847.03906,0.3310329,-196.48087,-0.12998676,2254.8027,0.076127216,704.47736,0.18639207,-195.44133,-0.14512211,3245.539,0.066028185,589.85004,0.3725945,-195.30016,-0.14915194,1.926025,6.8737736,5.5560465,2.2262046,0.034330416,0.43588743,-0.0014629768,-6.016834,1.1241851,1.5198208,-2.5341282,-6.815735,10.819402,0.32853076,11.274323,0.81446445,-5.512166,-1.2814808,0.9402065,5.3966703,0.03125914,-0.003348945,0.45304322,5.276382,0.76335883,0.026666667,0.0047140447,1.2566667,0.698872,-31.504574,cabbage
43,58.286407,0.053099424,54.294113,58.847942,61.751076,7.4569626,113.573944,48.477615,69.54511,31.957026,2.1120126,0.83250415,0.52031577,1.494059,3.8871005,3.3667846,40.522423,20.53318,41.790516,29.822214,1.9692032,1.1473192,-15.03567,-0.7382239,1.4689575,4.986104,5.183361,1.4603211,-9.967044,-0.8685292,0.042681284,0.4931538,2.9307842,0.5223909,-8.721197,-0.42813626,-2.1567671,-1.331869,-8.699539,-0.43441617,901.70703,0.26279542,533.1234,0.39794677,-198.2532,-0.09619009,1923.875,0.15133716,664.63135,0.69501156,-194.62206,-0.14647904,2996.442,0.101528555,657.5573,0.24569812,-191.40376,-0.19477212,17.94406,0.35843545,-11.096186,-0.61766255,0.043185633,0.74069947,0.0037357402,2.3479369,3.778579,0.6126364,-26.613781,-0.22446415,0.27075523,27.75126,-0.23346072,-29.346363,-14.390332,-0.57124436,11.332602,-4.6611385,0.029427687,0.0042534824,1.9046193,5.855162,1.3975155,0.022222223,0.004157397,0.60499996,0.6523994,-18.15522,cabbage
44,16.137377,0.14681016,14.316624,15.280526,17.628187,3.3115635,156.94456,161.70438,61.045395,80.66273,0.9079457,0.9913609,0.353048,0.5296309,1.1351538,0.7821058,11.575142,7.755609,14.3501625,8.503674,0.5463589,1.3986112,7.279951,0.9990843,3.6656544,1.8388021,4.6267414,1.2893811,-11.530206,-0.84507906,0.19581425,0.0,3.6202245,0.4700638,-6.064099,-0.27357465,32.32956,1.8329306,9.8498125,0.59180534,578.0374,0.59199,1213.8729,0.1682009,-189.0769,-0.21521634,1623.676,0.19041136,844.8619,0.14019677,-188.80121,-0.21480687,2660.2712,0.12764385,639.7956,0.2787697,-188.91216,-0.21273473,-8.863061,-0.36294827,16.288942,0.2587038,0.040114406,0.76153153,-0.0137365945,-0.7245817,0.35657302,1.6214569,13.196316,0.4288944,7.555672,0.7774013,5.9768596,0.91818136,-4.924745,-1.6811416,-3.685295,10.12925,0.05239127,-0.010916142,0.5634125,2.2088354,1.8255578,0.025555555,0.009558138,0.5022222,0.37045848,-29.235588,cabbage
45,18.78045,0.31070036,15.062335,16.367758,22.078262,7.0159273,205.93338,121.21169,466.9865,376.8076,0.9378366,0.8947984,0.3891769,0.6083911,1.2074089,0.818232,19.219055,8.844594,14.607341,12.033874,0.6023835,1.4541409,5.3363714,1.6869428,3.747707,2.2269306,5.6997952,1.1327349,-7.0052953,-1.5297815,0.0,0.0,2.3150015,0.7568887,-5.3544374,-0.4090176,1.1979691,37.133045,9.45231,3.0378077,562.281,0.41680372,1244.7894,0.12577842,-182.47997,-0.2876755,1554.0764,0.170437,988.5897,0.2146492,-182.0949,-0.27964866,2596.4177,0.10932142,681.70526,0.27819368,-182.47798,-0.273273,-9.7184925,-0.4729945,18.2012,0.29197133,0.010177731,2.40221,-0.0138375955,-0.8374861,0.485536,1.5783937,14.521075,0.510577,9.576206,0.5995373,4.2174544,1.6367525,-3.070177,-2.761578,-1.0652745,7.7953362,0.026599618,-0.006188158,0.6213509,4.1894355,1.8416207,0.044999998,0.022472205,0.47599998,0.37686074,-28.840622,cabbage
